"scientific.name","common.name","iconic.taxon.name","observed.on","place.guess","latitude","longitude","positional.accuracy","user.login","user.id","captive.cultivated","url","image.url","license","district","count","checklist"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-15","Tucson, AZ 85743, USA",32.30844694,-111.21808723,6,"stacia115",7583489,"false","https://www.inaturalist.org/observations/350025817","https://inaturalist-open-data.s3.amazonaws.com/photos/638591115/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-15","Hohokam Rd, Tucson US-AZ 32.27515, -111.20034",32.275149,-111.200344,NA,NA,NA,NA,"https://ebird.org/checklist/S322200297",NA,NA,"TMD",1,"S322200297"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-15","3009–3101 N Kinney Rd, Tucson US-AZ 32.25462, -111.19920",32.254624,-111.199198,NA,NA,NA,NA,"https://ebird.org/checklist/S322232634",NA,NA,"TMD",1,"S322232634"
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2553456306,-111.1971511692,294,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423594","https://static.inaturalist.org/photos/639375243/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2545245077,-111.197328195,96,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423290","https://static.inaturalist.org/photos/639374515/medium.jpg","","TMD",NA,NA
"Callipepla gambelii","gambel's quail","Aves","2026-04-16","Saguaro NP--West--Desert Discovery Trail",32.2625304,-111.2106575,NA,NA,NA,NA,"https://ebird.org/checklist/S322698466",NA,NA,"TMD",2,"S322698466"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2757615875,-111.2130513042,460,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350428846","https://static.inaturalist.org/photos/639385438/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2553456306,-111.1971511692,294,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423594","https://static.inaturalist.org/photos/639375243/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2545245077,-111.197328195,96,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423290","https://static.inaturalist.org/photos/639374515/medium.jpg","","TMD",NA,NA
"Callipepla gambelii","gambel's quail","Aves","2026-04-16","Saguaro NP--West--Desert Discovery Trail",32.2625304,-111.2106575,NA,NA,NA,NA,"https://ebird.org/checklist/S322698466",NA,NA,"TMD",2,"S322698466"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2757615875,-111.2130513042,460,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350428846","https://static.inaturalist.org/photos/639385438/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2553456306,-111.1971511692,294,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423594","https://static.inaturalist.org/photos/639375243/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2545245077,-111.197328195,96,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423290","https://static.inaturalist.org/photos/639374515/medium.jpg","","TMD",NA,NA
"Callipepla gambelii","gambel's quail","Aves","2026-04-16","Saguaro NP--West--Desert Discovery Trail",32.2625304,-111.2106575,NA,NA,NA,NA,"https://ebird.org/checklist/S322698466",NA,NA,"TMD",2,"S322698466"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2757615875,-111.2130513042,460,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350428846","https://static.inaturalist.org/photos/639385438/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2553456306,-111.1971511692,294,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423594","https://static.inaturalist.org/photos/639375243/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2545245077,-111.197328195,96,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423290","https://static.inaturalist.org/photos/639374515/medium.jpg","","TMD",NA,NA
"Callipepla gambelii","gambel's quail","Aves","2026-04-16","Saguaro NP--West--Desert Discovery Trail",32.2625304,-111.2106575,NA,NA,NA,NA,"https://ebird.org/checklist/S322698466",NA,NA,"TMD",2,"S322698466"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2757615875,-111.2130513042,460,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350428846","https://static.inaturalist.org/photos/639385438/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2553456306,-111.1971511692,294,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423594","https://static.inaturalist.org/photos/639375243/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2545245077,-111.197328195,96,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423290","https://static.inaturalist.org/photos/639374515/medium.jpg","","TMD",NA,NA
"Callipepla gambelii","gambel's quail","Aves","2026-04-16","Saguaro NP--West--Desert Discovery Trail",32.2625304,-111.2106575,NA,NA,NA,NA,"https://ebird.org/checklist/S322698466",NA,NA,"TMD",2,"S322698466"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2757615875,-111.2130513042,460,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350428846","https://static.inaturalist.org/photos/639385438/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2553456306,-111.1971511692,294,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423594","https://static.inaturalist.org/photos/639375243/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2545245077,-111.197328195,96,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423290","https://static.inaturalist.org/photos/639374515/medium.jpg","","TMD",NA,NA
"Callipepla gambelii","gambel's quail","Aves","2026-04-16","Saguaro NP--West--Desert Discovery Trail",32.2625304,-111.2106575,NA,NA,NA,NA,"https://ebird.org/checklist/S322698466",NA,NA,"TMD",2,"S322698466"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2757615875,-111.2130513042,460,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350428846","https://static.inaturalist.org/photos/639385438/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2553456306,-111.1971511692,294,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423594","https://static.inaturalist.org/photos/639375243/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2545245077,-111.197328195,96,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423290","https://static.inaturalist.org/photos/639374515/medium.jpg","","TMD",NA,NA
"Callipepla gambelii","gambel's quail","Aves","2026-04-16","Saguaro NP--West--Desert Discovery Trail",32.2625304,-111.2106575,NA,NA,NA,NA,"https://ebird.org/checklist/S322698466",NA,NA,"TMD",2,"S322698466"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2757615875,-111.2130513042,460,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350428846","https://static.inaturalist.org/photos/639385438/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2553456306,-111.1971511692,294,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423594","https://static.inaturalist.org/photos/639375243/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2545245077,-111.197328195,96,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423290","https://static.inaturalist.org/photos/639374515/medium.jpg","","TMD",NA,NA
"Callipepla gambelii","gambel's quail","Aves","2026-04-16","Saguaro NP--West--Desert Discovery Trail",32.2625304,-111.2106575,NA,NA,NA,NA,"https://ebird.org/checklist/S322698466",NA,NA,"TMD",2,"S322698466"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2757615875,-111.2130513042,460,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350428846","https://static.inaturalist.org/photos/639385438/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2553456306,-111.1971511692,294,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423594","https://static.inaturalist.org/photos/639375243/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2545245077,-111.197328195,96,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423290","https://static.inaturalist.org/photos/639374515/medium.jpg","","TMD",NA,NA
"Callipepla gambelii","gambel's quail","Aves","2026-04-16","Saguaro NP--West--Desert Discovery Trail",32.2625304,-111.2106575,NA,NA,NA,NA,"https://ebird.org/checklist/S322698466",NA,NA,"TMD",2,"S322698466"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2757615875,-111.2130513042,460,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350428846","https://static.inaturalist.org/photos/639385438/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2553456306,-111.1971511692,294,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423594","https://static.inaturalist.org/photos/639375243/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2545245077,-111.197328195,96,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423290","https://static.inaturalist.org/photos/639374515/medium.jpg","","TMD",NA,NA
"Callipepla gambelii","gambel's quail","Aves","2026-04-16","Saguaro NP--West--Desert Discovery Trail",32.2625304,-111.2106575,NA,NA,NA,NA,"https://ebird.org/checklist/S322698466",NA,NA,"TMD",2,"S322698466"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2757615875,-111.2130513042,460,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350428846","https://static.inaturalist.org/photos/639385438/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2553456306,-111.1971511692,294,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423594","https://static.inaturalist.org/photos/639375243/medium.jpg","","TMD",NA,NA
"Melozone fusca","canyon towhee","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2545245077,-111.197328195,96,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350423290","https://static.inaturalist.org/photos/639374515/medium.jpg","","TMD",NA,NA
"Callipepla gambelii","gambel's quail","Aves","2026-04-16","Saguaro NP--West--Desert Discovery Trail",32.2625304,-111.2106575,NA,NA,NA,NA,"https://ebird.org/checklist/S322698466",NA,NA,"TMD",2,"S322698466"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-16","Tucson, AZ 85743, USA",32.2757615875,-111.2130513042,460,"hollyp75",2072693,"false","https://www.inaturalist.org/observations/350428846","https://static.inaturalist.org/photos/639385438/medium.jpg","","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",3,"S323060561"
"Geococcyx californianus","greater roadrunner","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",1,"S323060561"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",3,"S323060561"
"Geococcyx californianus","greater roadrunner","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",1,"S323060561"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",3,"S323060561"
"Geococcyx californianus","greater roadrunner","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",1,"S323060561"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",3,"S323060561"
"Geococcyx californianus","greater roadrunner","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",1,"S323060561"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",3,"S323060561"
"Geococcyx californianus","greater roadrunner","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",1,"S323060561"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",3,"S323060561"
"Geococcyx californianus","greater roadrunner","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",1,"S323060561"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",3,"S323060561"
"Geococcyx californianus","greater roadrunner","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",1,"S323060561"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",3,"S323060561"
"Geococcyx californianus","greater roadrunner","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",1,"S323060561"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",3,"S323060561"
"Geococcyx californianus","greater roadrunner","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",1,"S323060561"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",3,"S323060561"
"Geococcyx californianus","greater roadrunner","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",1,"S323060561"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",3,"S323060561"
"Geococcyx californianus","greater roadrunner","Aves","2026-04-17","Saguaro NP--West--Tucson Mountains Unit",32.2812996,-111.178299,NA,NA,NA,NA,"https://ebird.org/checklist/S323060561",NA,NA,"TMD",1,"S323060561"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Visitor Center Trail, Tucson, AZ, US",32.2544878554,-111.1969609554,35,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043888","https://inaturalist-open-data.s3.amazonaws.com/photos/640563217/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.2419972222,-111.1695222222,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/351193427","https://inaturalist-open-data.s3.amazonaws.com/photos/640847010/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","N Sandario Rd, Tucson, AZ, US",32.3193083333,-111.2185666667,3,"glindsey20",3868695,"false","https://www.inaturalist.org/observations/351021585","https://inaturalist-open-data.s3.amazonaws.com/photos/640739266/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.242075,-111.1692083333,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/350894510","https://inaturalist-open-data.s3.amazonaws.com/photos/640281173/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Signal Hill",32.2897907,-111.2090426,NA,NA,NA,NA,"https://ebird.org/checklist/S323692864",NA,NA,"TMD",3,"S323692864"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",8,"S323548105"
"Dipsosaurus dorsalis","desert iguana","Reptilia","2026-04-18","Tucson, AZ 85743, USA",32.2905073967,-111.2085103244,8,"yvonne63292",7128215,"false","https://www.inaturalist.org/observations/350872112","https://inaturalist-open-data.s3.amazonaws.com/photos/640240667/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Desert Discovery Trail, Tucson, AZ, US",32.2621312484,-111.2122443486,12,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043366","https://inaturalist-open-data.s3.amazonaws.com/photos/640562225/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro National Park - Tucson Mountain District, Tucson US-AZ (32.2828,-111.1720)",32.282768,-111.172,NA,NA,NA,NA,"https://ebird.org/checklist/S323868907",NA,NA,"TMD",1,"S323868907"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",7,"S323548105"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Red Hills Visitors Center",32.2542072,-111.1972591,NA,NA,NA,NA,"https://ebird.org/checklist/S323796138",NA,NA,"TMD",1,"S323796138"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",1,"S323548105"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Visitor Center Trail, Tucson, AZ, US",32.2544878554,-111.1969609554,35,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043888","https://inaturalist-open-data.s3.amazonaws.com/photos/640563217/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.2419972222,-111.1695222222,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/351193427","https://inaturalist-open-data.s3.amazonaws.com/photos/640847010/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","N Sandario Rd, Tucson, AZ, US",32.3193083333,-111.2185666667,3,"glindsey20",3868695,"false","https://www.inaturalist.org/observations/351021585","https://inaturalist-open-data.s3.amazonaws.com/photos/640739266/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.242075,-111.1692083333,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/350894510","https://inaturalist-open-data.s3.amazonaws.com/photos/640281173/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Signal Hill",32.2897907,-111.2090426,NA,NA,NA,NA,"https://ebird.org/checklist/S323692864",NA,NA,"TMD",3,"S323692864"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",8,"S323548105"
"Dipsosaurus dorsalis","desert iguana","Reptilia","2026-04-18","Tucson, AZ 85743, USA",32.2905073967,-111.2085103244,8,"yvonne63292",7128215,"false","https://www.inaturalist.org/observations/350872112","https://inaturalist-open-data.s3.amazonaws.com/photos/640240667/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Desert Discovery Trail, Tucson, AZ, US",32.2621312484,-111.2122443486,12,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043366","https://inaturalist-open-data.s3.amazonaws.com/photos/640562225/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro National Park - Tucson Mountain District, Tucson US-AZ (32.2828,-111.1720)",32.282768,-111.172,NA,NA,NA,NA,"https://ebird.org/checklist/S323868907",NA,NA,"TMD",1,"S323868907"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",7,"S323548105"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Red Hills Visitors Center",32.2542072,-111.1972591,NA,NA,NA,NA,"https://ebird.org/checklist/S323796138",NA,NA,"TMD",1,"S323796138"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",1,"S323548105"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Visitor Center Trail, Tucson, AZ, US",32.2544878554,-111.1969609554,35,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043888","https://inaturalist-open-data.s3.amazonaws.com/photos/640563217/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.2419972222,-111.1695222222,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/351193427","https://inaturalist-open-data.s3.amazonaws.com/photos/640847010/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","N Sandario Rd, Tucson, AZ, US",32.3193083333,-111.2185666667,3,"glindsey20",3868695,"false","https://www.inaturalist.org/observations/351021585","https://inaturalist-open-data.s3.amazonaws.com/photos/640739266/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.242075,-111.1692083333,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/350894510","https://inaturalist-open-data.s3.amazonaws.com/photos/640281173/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Signal Hill",32.2897907,-111.2090426,NA,NA,NA,NA,"https://ebird.org/checklist/S323692864",NA,NA,"TMD",3,"S323692864"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",8,"S323548105"
"Dipsosaurus dorsalis","desert iguana","Reptilia","2026-04-18","Tucson, AZ 85743, USA",32.2905073967,-111.2085103244,8,"yvonne63292",7128215,"false","https://www.inaturalist.org/observations/350872112","https://inaturalist-open-data.s3.amazonaws.com/photos/640240667/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Desert Discovery Trail, Tucson, AZ, US",32.2621312484,-111.2122443486,12,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043366","https://inaturalist-open-data.s3.amazonaws.com/photos/640562225/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro National Park - Tucson Mountain District, Tucson US-AZ (32.2828,-111.1720)",32.282768,-111.172,NA,NA,NA,NA,"https://ebird.org/checklist/S323868907",NA,NA,"TMD",1,"S323868907"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",7,"S323548105"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Red Hills Visitors Center",32.2542072,-111.1972591,NA,NA,NA,NA,"https://ebird.org/checklist/S323796138",NA,NA,"TMD",1,"S323796138"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",1,"S323548105"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Visitor Center Trail, Tucson, AZ, US",32.2544878554,-111.1969609554,35,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043888","https://inaturalist-open-data.s3.amazonaws.com/photos/640563217/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.2419972222,-111.1695222222,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/351193427","https://inaturalist-open-data.s3.amazonaws.com/photos/640847010/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","N Sandario Rd, Tucson, AZ, US",32.3193083333,-111.2185666667,3,"glindsey20",3868695,"false","https://www.inaturalist.org/observations/351021585","https://inaturalist-open-data.s3.amazonaws.com/photos/640739266/medium.jpg","CC-BY-NC","TMD",NA,NA
